block_time,block_number,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,amount_usd,tx_hash
2024-08-30 09:16:47.000 UTC,20640440,BRUH,WETH,BRUH-WETH,37135.531562281765,0.2413631979616917,609.6375790436205,0x6e327b251f7da8fac36a0da8e13f2b7d96401fd0324dd74f4a847e8ecbf1879b
2024-08-30 09:16:47.000 UTC,20640440,WETH,BRUH,BRUH-WETH,0.23135018694171328,35812.78562377484,584.3466156792488,0x1b687d7cfd798169f920b725c9d6b658e34eea0278c77bb03c4eb0b0445a0c46
2024-08-30 09:16:47.000 UTC,20640440,WETH,BRUH,BRUH-WETH,0.2507363992768604,38613.546752685645,633.3125046574868,0xe3cf42b574386f6244eb2a58c40b6ff138a763a6e7da17797511fecab58df114
2024-08-30 09:16:23.000 UTC,20640438,BRUH,WETH,BRUH-WETH,38346.73636640364,0.24921122290494055,629.4601989255278,0xbb9c23820d3a4c97d86cd070faa9749d8e2a2c6357faa52307ed3ced54df4c13
2024-08-30 09:16:23.000 UTC,20640438,BRUH,WETH,BRUH-WETH,37160.17876136335,0.24277401885350497,613.2010445603714,0x83d675188742b930674f1d4093c06d1fb9a154c135e0902baf9c8a4e787d557b
2024-08-30 09:16:11.000 UTC,20640437,BRUH,WETH,BRUH-WETH,38197.25728786483,0.24828130947146634,627.1114142761244,0xd5a9cd9696ab7b8649d9f030c129b258c55c283adfb912f1b1e1edd7f777edf5
2024-08-30 09:16:11.000 UTC,20640437,BRUH,WETH,BRUH-WETH,37175.148170822686,0.24033234380899127,607.0338373161882,0x01c9a3f82e944c6ddfed4ec436337e8bf0e6badf431f4be8a5ffb7dd9345c385
2024-08-30 09:16:11.000 UTC,20640437,WETH,BRUH,BRUH-WETH,0.24565663082090414,38224.95815667474,620.4819746937478,0x4548340500ae57b1c6a25c10b35dc9a7c06164b7b8e539bec8f538eec49dfa8c
2024-08-30 09:16:11.000 UTC,20640437,BRUH,WETH,BRUH-WETH,38038.71459922446,0.24593237246895722,621.1784457058168,0x1810e9849598af9100155906cc530b6a12e1d268bf9cdbe8d0ea604be038256a
2024-08-30 09:16:11.000 UTC,20640437,WETH,BRUH,BRUH-WETH,0.24389078789856908,37749.1152240565,616.0217909820848,0x25ae0876b905ef12e9efa37059a31e8216bb23cb07428c8d5f02005413d748c8
2024-08-30 09:16:11.000 UTC,20640437,WETH,BRUH,BRUH-WETH,0.24939242987879695,38804.3136470646,629.9178933121641,0x8fd21fb761f0c5b8370146b4c096e09b3bc0cbbc6da6668d1c1392317d1dcd2d
2024-08-30 09:16:11.000 UTC,20640437,WETH,BRUH,BRUH-WETH,0.25126877150727106,38685.05401947162,634.6571757607803,0x95f77d11a0f28fbe1d88048fdda0108080f5e7dec5c119d8f2cdca0a20758670
2024-08-30 09:16:11.000 UTC,20640437,WETH,BRUH,BRUH-WETH,0.24554277514126852,38002.50496577006,620.1943968795674,0xbe6efd8c551bdcfd828d8168721e92d0bfda7f0ba682e584e3e20772fa4241ad
2024-08-30 09:15:59.000 UTC,20640436,WETH,BRUH,BRUH-WETH,0.11935997175138413,18382.08583534419,301.48061024936356,0xc8eae7e6599b1ae0f1b13ba0fe0d90fd7ab7cfd83acd11d8574ba18c0ac8b5d5
2024-08-30 09:15:59.000 UTC,20640436,BRUH,WETH,BRUH-WETH,30590.50093939607,0.2,505.16200000000003,0x6c329d11aebe081633e983dbe42c0167bab6dd2dba2ab97a93a8766c116895ba
2024-08-30 09:13:59.000 UTC,20640426,WETH,BRUH,BRUH-WETH,0.23833646193189564,37343.97017985245,601.2442424217352,0xddcc65344cdd4578705cc1a610dd584d9029f01f5ad462401905115856396434
2024-08-30 09:13:59.000 UTC,20640426,WETH,BRUH,BRUH-WETH,0.24335529357900887,37731.38408062416,613.9050984529583,0x1c7719d33a2bf9f411004ab7a7cc4c3fcca9b4bb70b9c82c6716990fd291a5b5
2024-08-30 09:13:59.000 UTC,20640426,BRUH,WETH,BRUH-WETH,37943.67879675893,0.24495175194163102,617.9324360705943,0x1278b51f5db65e8ba8130689e80243e4fa7b992ccec1d5f25ca13a47917fc048
2024-08-30 09:13:59.000 UTC,20640426,BRUH,WETH,BRUH-WETH,36895.459164041626,0.23940823688223373,603.9479769357046,0x4da5296976b1bf9d641bb6cba355b372a4ace96583851baad84d2989e08b71c6
2024-08-30 09:13:59.000 UTC,20640426,BRUH,WETH,BRUH-WETH,38945.91694574045,0.25008620672170484,630.8849711106432,0x806200aa54578d0cfa613cd455a36fd130ff645170dbaf3130efbbcb3ffc0df8
2024-08-30 09:13:59.000 UTC,20640426,WETH,BRUH,BRUH-WETH,0.2470775466886772,38511.28346279828,623.2951147051253,0xe02259462c157456490b1b7851a2fdd46e62fcccbe333b245664e9c68318d72c
2024-08-30 09:13:59.000 UTC,20640426,BRUH,WETH,BRUH-WETH,37469.633158257646,0.24443937063439994,616.6398671182817,0x51833fb628359f4bc8ae11df890a678fd94455f3e5389ea1e72af828f6aed037
2024-08-30 09:13:59.000 UTC,20640426,BRUH,WETH,BRUH-WETH,37622.02795812827,0.24415341383502684,615.9184924792072,0x62085c3da355e3fd6c7fcde2706d74c5112d79624f6891aec406e123f0000a7b
2024-08-30 09:12:59.000 UTC,20640421,WETH,BRUH,BRUH-WETH,0.24033093631672187,37259.943023271,606.2756431181048,0xbfe05660a47c229fbe05be8800b9140c255168103768277aab2d7d470d805e87
2024-08-30 09:12:59.000 UTC,20640421,BRUH,WETH,BRUH-WETH,37686.98121984141,0.24585644875586063,620.2146875829469,0xa3046910ed9952561e94e029d202390d312d1b0466b975968a2787b1ec95cfb4
2024-08-30 09:12:59.000 UTC,20640421,WETH,BRUH,BRUH-WETH,0.2502440426459746,38588.32119513962,631.2831390617208,0x0fb32f20edf3c7c5e61bdc64e40bf1410df55c8ccedae9bab19740cf09f29018
2024-08-30 09:12:59.000 UTC,20640421,WETH,BRUH,BRUH-WETH,0.25081216670454365,38680.412971948106,632.7163285805511,0xd17655309ab66a4051df74bc07e9759b1b6a49bf158c42cb00967aaa78be899d
2024-08-30 09:12:59.000 UTC,20640421,WETH,BRUH,BRUH-WETH,0.24983764543346956,38319.92371833765,630.2579330056507,0xfdc6d31a5e3e74f738d057aae61cf238d0031407054f0160d0d2a23f1feadd5c
2024-08-30 09:12:23.000 UTC,20640418,WETH,BRUH,BRUH-WETH,0.032744130937356286,5007.1397972227205,82.60263679174058,0xe70411e21efd2ca24fabec92406c578baa078146c054ae5e8dca8ca0ada0cde1
2024-08-30 09:11:59.000 UTC,20640416,BRUH,WETH,BRUH-WETH,38136.89360441275,0.250316845973444,631.466797831828,0x53b8276b700755cf3c79a3114b54aa5437af78f0a0348f77d23396b18c2a5366
2024-08-30 09:11:47.000 UTC,20640415,BRUH,WETH,BRUH-WETH,38277.38416238085,0.24988473635736505,630.3767278666342,0x4e7eb3c02731cf799ac1bff587831cdb52b395ba9a372cb480fd309a97a49025
2024-08-30 09:11:47.000 UTC,20640415,BRUH,WETH,BRUH-WETH,38065.843735276685,0.2498325191398173,630.2450010584429,0xef358ecc831712b5526f0b288dd93d325fc4f58360791cda2e06c0fa9d185c85
2024-08-30 09:11:47.000 UTC,20640415,WETH,BRUH,BRUH-WETH,0.24595831976266683,37699.85780038667,620.4716745156867,0xaa85d47937bd0bd54886126a27825f6a88a05bbc917f7bcbba1bc6597de57007
2024-08-30 09:11:23.000 UTC,20640413,BRUH,WETH,BRUH-WETH,35091.7078725291,0.2290386597141657,577.7889557011345,0x0cb5677332a757c6d369e2b8d3ec5f4295ddd10e2834d4f60d3a28bc1b4c8e7d
2024-08-30 09:11:23.000 UTC,20640413,BRUH,WETH,BRUH-WETH,38996.17411048773,0.2532122784117447,638.7710183809561,0x2d314933220e6c8c1fd10fb2041501390e1e581525235e0346b45aa851432d37
2024-08-30 09:11:23.000 UTC,20640413,WETH,BRUH,BRUH-WETH,0.22870581360519956,35251.77993785952,576.9492948074288,0x95cbfcc6461a4a8adf872b424dbf11b7b67bfd3948bcec7ba498a09f4fb6f79d
2024-08-30 09:10:59.000 UTC,20640411,BRUH,WETH,BRUH-WETH,35796.87145390544,0.23123355579194127,583.3259541896565,0x6be1794d356dd24b24dc13ceaa52c71a5faf7104a0ca138ddc61374b0688082a
2024-08-30 09:10:47.000 UTC,20640410,BRUH,WETH,BRUH-WETH,37477.73079679961,0.24338320113342174,613.9755000032491,0xb730b7562969e04a3f6ea1f2ac54bd34eb87da41fd306735a464eec0369b2932
2024-08-30 09:10:47.000 UTC,20640410,WETH,BRUH,BRUH-WETH,0.23862621803649978,36967.99781210241,601.9752014541369,0x408f4da49e9bcaaeb771eca2993c271f44115b0fabc6766787dfb0d50c739102
2024-08-30 09:10:47.000 UTC,20640410,BRUH,WETH,BRUH-WETH,38984.69709463759,0.25312114926441287,638.5411296148565,0x9841cbecaab8eb802f88c1b90b4c412cb41f7e36c36322077f1677798a05b58e
2024-08-30 09:10:47.000 UTC,20640410,WETH,BRUH,BRUH-WETH,0.23980955247663452,37148.576374566626,604.9603637462316,0x82a10089bc055a815410b9ebd3807ac41e915a97e147ece92301c5d0b1356442
2024-08-30 09:10:47.000 UTC,20640410,WETH,BRUH,BRUH-WETH,0.2441133071308269,38012.68839695239,615.8173164997231,0x6ca4541b302ebc1f87d07c0aaa0b4cc1d89f19d334a724ad86184010818b1fe2
2024-08-30 09:10:11.000 UTC,20640407,WETH,BRUH,BRUH-WETH,0.1999609176839922,31000.000000000004,504.43540821387666,0x4de0b45f3c999bd1fe3926461fb7b87b907bfc0975fb80e46e8b3908de0d84b9
2024-08-30 09:09:59.000 UTC,20640406,WETH,BRUH,BRUH-WETH,0.2511999836365991,39150.92581906827,634.0161986995943,0x9c3e763d43dbf7bd197cb19962a256306e304e511ce29e90315128cc55484e81
2024-08-30 09:09:59.000 UTC,20640406,WETH,BRUH,BRUH-WETH,0.22770125599720675,35672.433385880184,574.70658507415,0xc560b8b2ff919870cff20d2dbd34de761f35dae99b14960b1cce20d22124c9f8
2024-08-30 09:09:59.000 UTC,20640406,WETH,BRUH,BRUH-WETH,0.12526481645825702,19444.25,316.1621334998178,0x1c6ea426b3bc5da69bf568ca64d15bd15b85a38f6c2953847278fd7a334a84f3
2024-08-30 09:09:59.000 UTC,20640406,BRUH,WETH,BRUH-WETH,35474.641970831326,0.22780038462502156,574.9567807743231,0x7680bc011a08070a317a9b698f34188df00d9fc049f649b348380cab9dbd8e02
2024-08-30 09:09:59.000 UTC,20640406,BRUH,WETH,BRUH-WETH,36343.342347964965,0.23574957518339268,595.020140284124,0x45b4e1c7c7bf7cc39e99089d4b9deadcd5afb091a9fe3b7e98f2f457f9840cdb
2024-08-30 09:09:59.000 UTC,20640406,BRUH,WETH,BRUH-WETH,36947.17537191338,0.2384496139737639,601.8349031890814,0x7b4b299489473c8f6cfd0a58c654c842f690e932df0d4c016103e772c2a27da5
2024-08-30 09:09:35.000 UTC,20640404,WETH,BRUH,BRUH-WETH,0.2562017056459284,39396.102624220584,646.640294965041,0x943f0010b8fbf98cc7242c83f23c3953c278b40d377e5f500d49b6b371db643b
2024-08-30 09:09:35.000 UTC,20640404,WETH,BRUH,BRUH-WETH,0.042762144359258285,6588.643738060505,107.92951425554995,0x64a581a27ae04f26d98a13a67451fe903c14a9f888635daffca28266abb0b4a8
2024-08-30 09:09:35.000 UTC,20640404,BRUH,WETH,BRUH-WETH,37156.97362083421,0.24313055638776931,613.6493677949103,0x21efcc950892329e6190044756741f43b0bac723a46952f02d216675a448fa16
2024-08-30 09:09:35.000 UTC,20640404,WETH,BRUH,BRUH-WETH,0.24807050178817133,38352.56818871895,626.117542988255,0xba9ee04cf94dd161a4822e1bb2cb4f6a12ba3b609a298b844c6868888117f936
2024-08-30 09:09:23.000 UTC,20640403,BRUH,WETH,BRUH-WETH,5926.781864140869,0.038699999986450434,97.67686496580157,0x8d53430b0c8c8b2b8a15f6a5a1d65dec26ac68f0aea929dc89f4978301371f51
2024-08-30 09:09:23.000 UTC,20640403,BRUH,WETH,BRUH-WETH,16105.403927631709,0.10500160219729915,265.0187938658732,0x6baccdc23d4c4e9143fa3e69f7aaa27e912d6b3ff65694fdc07818802f69357c
2024-08-30 09:09:11.000 UTC,20640402,WETH,BRUH,BRUH-WETH,0.2694788834378224,41508.875625766465,680.1512278528918,0x4105c9fe273e0f87515a2bd48c1482d17529035a46090a68c2a863810745f350
2024-08-30 09:08:59.000 UTC,20640401,BRUH,WETH,BRUH-WETH,39329.19373713736,0.2540636122618111,641.2438541681981,0x929e20aa515fe395149cb3af2c51cb0487d2a562dbac4b4eddc1fe928b366b4e
2024-08-30 09:08:59.000 UTC,20640401,BRUH,WETH,BRUH-WETH,38792.45256034239,0.2520651322679026,636.1997905875728,0xd311ec27a6470e8d13858a644874cf9accd01176322df710207a3f8f12acd081
2024-08-30 09:08:59.000 UTC,20640401,BRUH,WETH,BRUH-WETH,38674.06776331499,0.2511895421048563,633.9898447955519,0x0d06ec4ea03d9665d3faf4a7932b31a152780b6e3a59d5ecfe9789e48b32aed5
2024-08-30 09:08:59.000 UTC,20640401,BRUH,WETH,BRUH-WETH,38216.867968160994,0.2510135266140377,633.5455904975004,0xcb18ed39f39835b6ef3a76f5348cbab21850d2f4df276abb8e20e0411c59a997
2024-08-30 09:08:59.000 UTC,20640401,WETH,BRUH,BRUH-WETH,0.23117544107454388,35799.44493936803,583.4752545000949,0x48609741b19aa55391bf19cde506da2cc416955bd8885698e59dee467027e5c1
2024-08-30 09:08:59.000 UTC,20640401,WETH,BRUH,BRUH-WETH,0.25250008330385953,39108.67852268848,637.2975852547762,0x6725a3433b734772b1f3dffd18f84b2e7ec620eb1b68c4da2e98a91cb87ea43a
2024-08-30 09:08:59.000 UTC,20640401,WETH,BRUH,BRUH-WETH,0.2541934506941325,38935.590241573394,641.5715598794557,0xb9a56ff89f329b966a01172e4515c06523477dfb63f079fdcc76f76906e98ebe
2024-08-30 09:08:59.000 UTC,20640401,WETH,BRUH,BRUH-WETH,0.2554960013715653,39573.06862633113,644.8591326617623,0xec969e009b3b0bc3a10dad8124bfb1b8bc9b1b00b4e56b2ee1f2ceda5f4ed422
2024-08-30 09:08:59.000 UTC,20640401,BRUH,WETH,BRUH-WETH,39156.09362102112,0.2543307422593067,641.918076925377,0x4c7cfe583003f3263e866a321fea1a305a0cc1ad181844a5caf630e42fb70bb8
2024-08-30 09:08:59.000 UTC,20640401,BRUH,WETH,BRUH-WETH,38639.531212806905,0.2524301432589974,637.1210600785464,0x01f250dd6daa20deec8e7e2712a9d5ddb368b204db0d0a7745139fe4744ba7d6
2024-08-30 09:08:59.000 UTC,20640401,WETH,BRUH,BRUH-WETH,0.2517187069192583,39201.40218127025,635.3254303288619,0x30b2c6cc2576492924ccc18d14a12675e8958e9bdf339dd2e237935580fe612e
2024-08-30 09:08:47.000 UTC,20640400,WETH,BRUH,BRUH-WETH,0.07562024811305394,11671.32522619062,190.8617252249425,0xbe284ad33c9c9dd53c404f0e2902685a3b8412683cff55afa0e87f8d8c2a5832
2024-08-30 09:07:47.000 UTC,20640395,BRUH,WETH,BRUH-WETH,39042.92894097661,0.25399553620558235,641.0720336060796,0x1b6829cc63b158b28a4e8425b3918bef7e373f96e9fbce000b08ccd264b433bd
2024-08-30 09:07:47.000 UTC,20640395,BRUH,WETH,BRUH-WETH,39417.95840998314,0.2578424102190584,650.7813512723924,0xa73308e6adc333c7338b9750849359a7962957c920050d69a65086489ea255a3
2024-08-30 09:07:47.000 UTC,20640395,WETH,BRUH,BRUH-WETH,0.2556799752959489,39322.04701726911,645.3234736482101,0x35da99f5092c6152144cfdec36a8e9cf647e2e120c70735be001199b933ee1e7
2024-08-30 09:07:47.000 UTC,20640395,WETH,BRUH,BRUH-WETH,0.03810711239473532,5906.53857077118,96.1804463286922,0xa0b6ddf19d405982c6c2482339c0c04a7988ef09b470f7b047a4f4eb4e387458
2024-08-30 09:07:47.000 UTC,20640395,WETH,BRUH,BRUH-WETH,0.22165576731879347,34260.47452267993,559.4480739242688,0x87c908cb2d4eb9e8dc0e87f73007ff41537bb476623e95aac8c82aa75f649a74
2024-08-30 09:07:11.000 UTC,20640392,BRUH,WETH,BRUH-WETH,20144.587339373636,0.1312426321670815,331.2498414581054,0xa51760ae7e3ff0be1af00bba3ca7ae7fdc7f679528655d0ccebddc5f65d2ad13
2024-08-30 09:07:11.000 UTC,20640392,WETH,BRUH,BRUH-WETH,0.25269064583355966,38968.3997348383,637.7785555516128,0x407bdb6dffa7ee40bdfdbc01f864468b8f5bf6b5660dcf2212926979c0fb3370
2024-08-30 09:05:35.000 UTC,20640386,BRUH,WETH,BRUH-WETH,26740.24593608139,0.17458832735844773,440.65220883635413,0x74d329a7adba57de869e6a293f5d40667dc1d75fcb535cb3e9b534d8098ec54e
2024-08-30 09:05:35.000 UTC,20640386,WETH,BRUH,BRUH-WETH,0.5051380194055064,77558.27380262993,1274.9431040785278,0xc0c2ed0b56c7490e8b204bed010a3375fdc454489f066778b17b174356eb477f
2024-08-30 09:05:23.000 UTC,20640385,BRUH,WETH,BRUH-WETH,1624.4181292315648,0.010699999998377984,27.00626499590611,0x4f017919af0025b1c4de855a12fbd69ca0284ea777fa2b66d012b474de28afa1
2024-08-30 09:04:47.000 UTC,20640382,BRUH,WETH,BRUH-WETH,9367.263446394936,0.061502501471387645,155.15543558694318,0xaad476cbd73ae99048182687e30809c1d0b08fb713af8e6f27debb8aef6402cc
2024-08-30 09:04:47.000 UTC,20640382,WETH,BRUH,BRUH-WETH,0.23630581497593856,35971.466758657494,596.140494730549,0x13ac27ee859b9cbcba2d6a1f49732cf365fd97caa0f54581caf9b0b635446c4d
2024-08-30 09:04:47.000 UTC,20640382,WETH,BRUH,BRUH-WETH,0.8482957464021216,130637.62425533375,2140.038094235952,0x01f03d19fab3516454579982e646a2d98f51e8cd8a01f5def7ca650f720e73af
2024-08-30 09:04:47.000 UTC,20640382,BRUH,WETH,BRUH-WETH,60807.80834889416,0.39729127810819687,1002.2665718474536,0xaad476cbd73ae99048182687e30809c1d0b08fb713af8e6f27debb8aef6402cc
2024-08-30 09:04:47.000 UTC,20640382,BRUH,WETH,BRUH-WETH,35862.97040713721,0.2356085542573342,594.3814802526899,0xc2ec8e9d598cbf973e7e42c3133adea0b7d6ed53cd378d710161635d25117e53
2024-08-30 09:04:47.000 UTC,20640382,BRUH,WETH,BRUH-WETH,39824.975530476106,0.26025710790299117,656.563618962271,0xdd1c0fac9a3896712006cb3d03ddbf36e17cf4d78c6b9cf248f65da0fd7f6ec5
2024-08-30 09:04:47.000 UTC,20640382,WETH,BRUH,BRUH-WETH,0.13833003099843677,21213.022180977896,348.97208570130636,0x6cd61a1d66dcdaf556670b37bb3b11230cdd1a7ccdd85d3af60bf148243ad4cf
2024-08-30 09:04:47.000 UTC,20640382,WETH,BRUH,BRUH-WETH,0.24053212744504676,37035.67299069568,606.8024245119917,0xca7166cf69139fc1858d56fe5518e751f38b485b970b05b0424d9c07b92632e2
2024-08-30 09:04:47.000 UTC,20640382,BRUH,WETH,BRUH-WETH,35984.3709789648,0.2335254335371346,589.1262874558063,0xaad476cbd73ae99048182687e30809c1d0b08fb713af8e6f27debb8aef6402cc
2024-08-30 09:04:23.000 UTC,20640380,WETH,BRUH,BRUH-WETH,0.23982795429275494,36127.80739442414,605.0259716920475,0x04eafe9675872c85adba4216153f1fa08d914a051ab31a095849adc902644453
2024-08-30 09:04:23.000 UTC,20640380,WETH,BRUH,BRUH-WETH,0.25399187783336946,38462.519930909126,640.7580098041328,0xd92af5f87b58a7b866550fd9adf6da9f4c86d700f17c19a0d32908071691dba2
2024-08-30 09:04:11.000 UTC,20640379,WETH,BRUH,BRUH-WETH,0.19898149937713205,29835.751962002454,501.9805775536599,0x706c9b2b93750b1248f306417d75dbb9a8f6f78bd3dd97f62ddd00130c1b35aa
2024-08-30 09:03:47.000 UTC,20640377,BRUH,WETH,BRUH-WETH,38404.120222230515,0.25749031218559304,649.5836850662048,0x29f745485f7c556cf38d433c1491ca9ddc219bfc090dce6b5db40419a2eb5dbd
2024-08-30 09:03:47.000 UTC,20640377,BRUH,WETH,BRUH-WETH,38950.41071932486,0.26116315140059543,658.8493401958522,0xdd5f5c1bc687ef76da2c18a7a3049989e7f152b3c096302156fb043b7283e564
2024-08-30 09:03:47.000 UTC,20640377,WETH,BRUH,BRUH-WETH,0.25671767461730693,38519.33947215699,647.6345136408111,0xcf5c1fdbf642edd5c92036ebd41224b25ca013d3003ba5e071fb9bd970add1dd
2024-08-30 09:03:23.000 UTC,20640375,WETH,BRUH,BRUH-WETH,0.1750286367836404,26284.9824,441.5534934459288,0x314cd72beae5e60731c86bdbde6e4cbcedfb0510bff7ab3cba142b6e282cd499
2024-08-30 09:03:11.000 UTC,20640374,WETH,BRUH,BRUH-WETH,0.26354739026206264,39180.880896460265,664.8641787836185,0x8fd83ccfef3670b21c8af5cf001255ed1384cc238c34bd01891d13092979b38c
2024-08-30 09:03:11.000 UTC,20640374,WETH,BRUH,BRUH-WETH,0.25872350891457097,38676.13143804136,652.694732114234,0xe0208612d2f846aa8898821a65dcbd377e3a770a4134f7dc9bc7f75e731e5eb8
